Date,brazil_drawdown_pressure_weighted,brazil_vol_pressure_weighted,external_brazil_pressure_weighted,global_equity_pressure_weighted,fx_pressure_weighted,vix_pressure_weighted,bsti_raw_score,bsti_0_100,bsti_regime,stress_breadth,active_pressure_channels,dominant_pressure_channel,dominant_pressure_value,brazil_drawdown_pressure,brazil_vol_pressure,external_brazil_pressure,global_equity_pressure,fx_pressure,vix_pressure,bsti_state,previous_bsti_state,next_bsti_state,state_changed,warning_threshold,stress_threshold
2020-07-30,0.0,0.0,0.025142282473693683,0.06498716819606716,0.0301727439504956,0.05144117898001742,0.17174337360027386,5.724779120009129,calm,0.0,0,global_equity_pressure,0.4332477879737811,0.0,0.0,0.12571141236846842,0.4332477879737811,0.20115162633663736,0.3429411932001161,normal,normal,normal,False,15.0,33.0
2020-07-31,0.0,0.0,0.32449423632393887,0.0,0.0,0.0,0.32449423632393887,10.816474544131296,calm,0.16666666666666666,1,external_brazil_pressure,1.6224711816196942,0.0,0.0,1.6224711816196942,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-08-03,0.0,0.0,0.26879125258242703,0.0,0.1068121512123829,0.0,0.37560340379480994,12.520113459826998,calm,0.16666666666666666,1,external_brazil_pressure,1.343956262912135,0.0,0.0,1.343956262912135,0.0,0.7120810080825527,0.0,normal,normal,normal,False,15.0,33.0
2020-08-04,0.0,0.0,0.1696942296302024,0.0,0.15147942035745685,0.0,0.32117364998765924,10.705788332921975,calm,0.3333333333333333,2,fx_pressure,1.0098628023830456,0.0,0.0,0.8484711481510119,0.0,1.0098628023830456,0.0,normal,normal,normal,False,15.0,33.0
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-08-06,0.0,0.0,0.059769547689808016,0.0,0.004464625376789883,0.0,0.0642341730665979,2.14113910221993,calm,0.0,0,external_brazil_pressure,0.29884773844904006,0.0,0.0,0.29884773844904006,0.0,0.029764169178599222,0.0,normal,normal,normal,False,15.0,33.0
2020-08-07,0.0,0.0,0.26445992002332636,0.021865473398538216,0.08418156204907526,0.0,0.3705069554709398,12.350231849031328,calm,0.16666666666666666,1,external_brazil_pressure,1.3222996001166316,0.0,0.0,1.3222996001166316,0.14576982265692146,0.5612104136605017,0.0,normal,normal,normal,False,15.0,33.0
2020-08-10,0.0,0.0,0.08014710159075612,0.0,0.1969162561729726,0.001798104499384889,0.2788614622631136,9.29538207543712,calm,0.16666666666666666,1,fx_pressure,1.3127750411531507,0.0,0.0,0.4007355079537806,0.0,1.3127750411531507,0.011987363329232593,normal,normal,normal,False,15.0,33.0
2020-08-11,0.0,0.0,0.0046745022966569625,0.12801262269413086,0.08393416714337253,0.1617691534981734,0.37839044563233376,12.613014854411125,calm,0.3333333333333333,2,vix_pressure,1.078461023321156,0.0,0.0,0.023372511483284814,0.8534174846275391,0.5595611142891502,1.078461023321156,normal,normal,normal,False,15.0,33.0
2020-08-12,0.0,0.0,0.20654497553584217,0.0,0.0,0.0,0.20654497553584217,6.884832517861406,calm,0.16666666666666666,1,external_brazil_pressure,1.0327248776792108,0.0,0.0,1.0327248776792108,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-08-13,0.0,0.0,0.027340050750555345,0.049406665827483966,0.10416185812010587,0.0,0.18090857469814517,6.030285823271505,calm,0.0,0,fx_pressure,0.6944123874673724,0.0,0.0,0.13670025375277672,0.32937777218322645,0.6944123874673724,0.0,normal,normal,normal,False,15.0,33.0
2020-08-14,0.0,0.0,0.032556730603821624,0.02928266260808381,0.0,0.0,0.06183939321190543,2.0613131070635142,calm,0.0,0,global_equity_pressure,0.19521775072055875,0.0,0.0,0.1627836530191081,0.19521775072055875,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-08-17,0.0,0.0,0.3076231958320168,0.0,0.10182158147507708,0.0,0.4094447773070939,13.648159243569797,calm,0.16666666666666666,1,external_brazil_pressure,1.5381159791600838,0.0,0.0,1.5381159791600838,0.0,0.6788105431671806,0.0,normal,normal,normal,False,15.0,33.0
2020-08-18,0.0,0.0,0.0,0.0022525622737026452,0.15434493331746982,0.018303010129517846,0.17490050572069032,5.830016857356344,calm,0.16666666666666666,1,fx_pressure,1.0289662221164655,0.0,0.0,0.0,0.015017081824684302,1.0289662221164655,0.12202006753011899,normal,normal,normal,False,15.0,33.0
2020-08-19,0.0,0.0,0.23303840078140325,0.07973570598127913,0.0,0.09096777806495043,0.4037418848276328,13.45806282758776,calm,0.16666666666666666,1,external_brazil_pressure,1.1651920039070163,0.0,0.0,1.1651920039070163,0.5315713732085275,0.0,0.6064518537663363,normal,normal,normal,False,15.0,33.0
2020-08-20,0.0,0.0,0.019893032166202862,0.0,0.15482621446973355,0.01617706718725614,0.19089631382319255,6.363210460773085,calm,0.16666666666666666,1,fx_pressure,1.032174763131557,0.0,0.0,0.0994651608310143,0.0,1.032174763131557,0.1078471145817076,normal,normal,normal,False,15.0,33.0
2020-08-21,0.0,0.0,0.128316701381034,0.0,0.0,0.0,0.128316701381034,4.2772233793678,calm,0.0,0,external_brazil_pressure,0.64158350690517,0.0,0.0,0.64158350690517,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-08-24,0.0,0.0,0.0031314834906860283,0.0,0.09918243728209934,0.0,0.10231392077278537,3.4104640257595125,calm,0.0,0,fx_pressure,0.661216248547329,0.0,0.0,0.01565741745343014,0.0,0.661216248547329,0.0,normal,normal,normal,False,15.0,33.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,warning,False,15.0,33.0
2020-08-26,0.0,0.0,0.38707524427537826,0.0,0.0,0.10492374325778689,0.4919989875331652,16.399966251105504,fragile,0.16666666666666666,1,external_brazil_pressure,1.9353762213768912,0.0,0.0,1.9353762213768912,0.0,0.0,0.6994916217185793,warning,normal,normal,True,15.0,33.0
2020-08-27,0.0,0.0,0.0,0.0004595920095592162,0.1662122805136215,0.09513034599308211,0.26180221851626284,8.726740617208762,calm,0.16666666666666666,1,fx_pressure,1.10808187009081,0.0,0.0,0.0,0.0030639467303947747,1.10808187009081,0.6342023066205474,normal,warning,normal,True,15.0,33.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,warning,False,15.0,33.0
2020-08-31,0.005381643486666726,0.0,0.3056106255230377,0.07012204645145947,0.0,0.2665721711144328,0.6476864865755967,21.58954955251989,fragile,0.3333333333333333,2,vix_pressure,1.7771478074295521,0.026908217433333628,0.0,1.5280531276151883,0.46748030967639653,0.0,1.7771478074295521,warning,normal,normal,True,15.0,33.0
2020-09-01,0.0,0.039914070874814515,0.0,0.0,0.16918056433722434,0.0,0.20909463521203886,6.969821173734629,calm,0.16666666666666666,1,fx_pressure,1.127870428914829,0.0,0.2660938058320968,0.0,0.0,1.127870428914829,0.0,normal,warning,normal,True,15.0,33.0
2020-09-02,0.0,0.003204479090391162,0.11446802101597396,0.0,0.0,0.023768248574678935,0.14144074868104406,4.714691622701469,calm,0.0,0,external_brazil_pressure,0.5723401050798698,0.0,0.02136319393594108,0.5723401050798698,0.0,0.0,0.15845499049785958,normal,normal,warning,False,15.0,33.0
2020-09-03,0.0,0.0,0.0,0.43050941966556716,0.0,0.43556810135799534,0.8660775210235625,28.869250700785415,fragile,0.3333333333333333,2,vix_pressure,2.903787342386636,0.0,0.0,0.0,2.870062797770448,0.0,2.903787342386636,warning,normal,normal,True,15.0,33.0
2020-09-04,0.0,0.0,0.0,0.11300278521699743,0.0,0.0,0.11300278521699743,3.766759507233248,calm,0.16666666666666666,1,global_equity_pressure,0.7533519014466495,0.0,0.0,0.0,0.7533519014466495,0.0,0.0,normal,warning,normal,True,15.0,33.0
2020-09-07,0.0,0.0,0.0,0.015483797484489206,0.007668247245448574,0.0,0.02315204472993778,0.7717348243312594,calm,0.0,0,global_equity_pressure,0.10322531656326138,0.0,0.0,0.0,0.10322531656326138,0.0511216483029905,0.0,normal,normal,warning,False,15.0,33.0
2020-09-08,0.0,0.0,0.0,0.4151412599518385,0.0,0.05818306778393607,0.47332432773577454,15.777477591192484,fragile,0.16666666666666666,1,global_equity_pressure,2.7676083996789234,0.0,0.0,0.0,2.7676083996789234,0.0,0.3878871185595738,warning,normal,normal,True,15.0,33.0
2020-09-09,0.0,0.0,0.0,0.0,0.10872881307530372,0.0,0.10872881307530372,3.6242937691767905,calm,0.0,0,fx_pressure,0.7248587538353581,0.0,0.0,0.0,0.0,0.7248587538353581,0.0,normal,warning,warning,True,15.0,33.0
2020-09-10,0.10331304947293429,0.0845226650235335,0.1497318185992169,0.25899864736799966,0.0,0.07399733786773793,0.6705635183314222,22.352117277714076,fragile,0.16666666666666666,1,global_equity_pressure,1.7266576491199976,0.5165652473646715,0.5634844334902234,0.7486590929960845,1.7266576491199976,0.0,0.4933155857849196,warning,normal,normal,True,15.0,33.0
2020-09-11,0.15158354185708378,0.016689951342098483,0.04710079726815597,0.00919396725066571,0.017500691814941603,0.0,0.24206894953294555,8.068964984431519,calm,0.16666666666666666,1,brazil_drawdown_pressure,0.7579177092854188,0.7579177092854188,0.11126634228065656,0.23550398634077982,0.06129311500443807,0.11667127876627736,0.0,normal,warning,normal,True,15.0,33.0
2020-09-14,0.014404225959406207,0.1196497247024304,0.0,0.0,0.0,0.0,0.13405395066183662,4.4684650220612205,calm,0.16666666666666666,1,brazil_vol_pressure,0.797664831349536,0.07202112979703103,0.797664831349536,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-09-15,0.022767209435243695,0.048907581065853536,0.10370413246575985,0.0,0.0,0.0,0.1753789229668571,5.845964098895236,calm,0.0,0,external_brazil_pressure,0.5185206623287992,0.11383604717621847,0.3260505404390236,0.5185206623287992,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-09-16,0.06801291841785335,0.0,0.0,0.07694063315855257,0.014961481044758113,0.04711356249472517,0.20702859511588922,6.9009531705296405,calm,0.0,0,global_equity_pressure,0.5129375543903505,0.34006459208926676,0.0,0.0,0.5129375543903505,0.0997432069650541,0.3140904166315011,normal,normal,normal,False,15.0,33.0
2020-09-17,0.04040042739748853,0.0,0.0,0.14022514263018884,0.0,0.040305062996452014,0.22093063302412938,7.364354434137646,calm,0.16666666666666666,1,global_equity_pressure,0.934834284201259,0.20200213698744263,0.0,0.0,0.934834284201259,0.0,0.26870041997634675,normal,normal,warning,False,15.0,33.0
2020-09-18,0.17959985502841994,0.0,0.3602062259463681,0.17265276530171228,0.0033166001826918133,0.0,0.7157754464591921,23.85918154863974,fragile,0.5,3,external_brazil_pressure,1.8010311297318402,0.8979992751420997,0.0,1.8010311297318402,1.1510184353447486,0.02211066788461209,0.0,warning,normal,stress,True,15.0,33.0
2020-09-21,0.28924042640110054,0.0,0.03422681356316777,0.1773868348273638,0.30867800200656376,0.18052368063782726,0.9900557574360231,33.00185858120077,stress,0.6666666666666666,4,fx_pressure,2.057853346710425,1.4462021320055027,0.0,0.17113406781583884,1.1825788988490922,2.057853346710425,1.2034912042521817,stress,warning,warning,True,15.0,33.0
2020-09-22,0.27271324257503804,0.0,0.20492426132037994,0.0,0.04609891337473627,0.0,0.5237364172701543,17.457880575671812,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.3635662128751902,1.3635662128751902,0.0,1.0246213066018997,0.0,0.30732608916490844,0.0,warning,stress,stress,True,15.0,33.0
2020-09-23,0.4110673105789026,0.0,0.11189111304121424,0.3509112125928983,0.11811698598199605,0.15450517251409093,1.1464917947091022,38.21639315697007,stress,0.6666666666666666,4,global_equity_pressure,2.3394080839526556,2.055336552894513,0.0,0.5594555652060712,2.3394080839526556,0.787446573213307,1.030034483427273,stress,warning,warning,True,15.0,33.0
2020-09-24,0.32072686264992467,0.0,0.0,0.0,0.2553156314051277,0.0,0.5760424940550524,19.201416468501744,fragile,0.3333333333333333,2,fx_pressure,1.702104209367518,1.6036343132496234,0.0,0.0,0.0,1.702104209367518,0.0,warning,stress,warning,True,15.0,33.0
2020-09-25,0.31411172968565737,0.0,0.23782052421600275,0.0,0.0,0.0,0.5519322539016601,18.397741796722002,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.5705586484282867,1.5705586484282867,0.0,1.1891026210800137,0.0,0.0,0.0,warning,warning,stress,False,15.0,33.0
2020-09-28,0.5025122687134648,0.07250270860811395,0.56787926533963,0.0,0.10683534295717662,0.0,1.2497295856183852,41.657652853946175,stress,0.3333333333333333,2,external_brazil_pressure,2.8393963266981497,2.5125613435673237,0.48335139072075967,2.8393963266981497,0.0,0.7122356197145108,0.0,stress,warning,warning,True,15.0,33.0
2020-09-29,0.5834460848775442,0.0,0.030629085354860704,0.09312528951566737,0.19892944116149772,0.005003237097423277,0.9111331380069932,30.371104600233107,fragile,0.3333333333333333,2,brazil_drawdown_pressure,2.917230424387721,2.917230424387721,0.0,0.1531454267743035,0.6208352634377825,1.3261962744099849,0.033354913982821845,warning,stress,warning,True,15.0,33.0
2020-09-30,0.47432095351309256,0.0,0.0,0.0,0.0,0.0066674366542960025,0.48098839016738854,16.03294633891295,fragile,0.16666666666666666,1,brazil_drawdown_pressure,2.371604767565463,2.371604767565463,0.0,0.0,0.0,0.0,0.044449577695306684,warning,warning,warning,False,15.0,33.0
2020-10-01,0.38987742184881413,0.0,0.038591767353313905,0.0,0.0,0.02749815111579475,0.4559673403179228,15.19891134393076,fragile,0.16666666666666666,1,brazil_drawdown_pressure,1.9493871092440704,1.9493871092440704,0.0,0.19295883676656952,0.0,0.0,0.18332100743863167,warning,warning,warning,False,15.0,33.0
2020-10-02,0.502129969221369,0.0,0.06912207144779246,0.15218703211324072,0.06070887628554577,0.08217314200990153,0.8663210910778495,28.877369702594986,fragile,0.3333333333333333,2,brazil_drawdown_pressure,2.510649846106845,2.510649846106845,0.0,0.3456103572389623,1.0145802140882716,0.4047258419036385,0.5478209467326769,warning,warning,warning,False,15.0,33.0
2020-10-05,0.30403706182428136,0.15153736005658186,0.0,0.0,0.07239336022197708,0.02481483434945675,0.5527826164522971,18.42608721507657,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.5201853091214066,1.5201853091214066,1.010249067043879,0.0,0.0,0.48262240147984725,0.16543222899637833,warning,warning,warning,False,15.0,33.0
2020-10-06,0.3372628798915944,0.15423442761918507,0.0,0.21378447804849268,0.0,0.12689107712215666,0.8321728626814288,27.739095422714293,fragile,0.6666666666666666,4,brazil_drawdown_pressure,1.686314399457972,1.686314399457972,1.028229517461234,0.0,1.425229853656618,0.0,0.8459405141477111,warning,warning,warning,False,15.0,33.0
2020-10-07,0.33041216526631345,0.14873962460530718,0.17555258365042628,0.0,0.03324762975165185,0.0,0.6879520032736988,22.931733442456625,fragile,0.5,3,brazil_drawdown_pressure,1.6520608263315673,1.6520608263315673,0.9915974973687146,0.8777629182521314,0.0,0.22165086501101236,0.0,warning,warning,warning,False,15.0,33.0
2020-10-08,0.16693686183387113,0.35941886272237816,0.0,0.0,0.026054600419487917,0.0,0.5524103249757373,18.41367749919124,fragile,0.3333333333333333,2,brazil_vol_pressure,2.396125751482521,0.8346843091693555,2.396125751482521,0.0,0.0,0.17369733612991944,0.0,warning,warning,normal,False,15.0,33.0
2020-10-09,0.20507121500860023,0.16710576379468928,0.0,0.0,0.0,0.0,0.3721769788032895,12.405899293442983,calm,0.3333333333333333,2,brazil_vol_pressure,1.1140384252979285,1.025356075043001,1.1140384252979285,0.0,0.0,0.0,0.0,normal,warning,normal,True,15.0,33.0
2020-10-12,0.19902564913441456,0.15446782034460363,0.014674805113428717,0.0,0.0,0.007693385316890011,0.3758616599093369,12.528721996977895,calm,0.3333333333333333,2,brazil_vol_pressure,1.0297854689640242,0.9951282456720728,1.0297854689640242,0.07337402556714358,0.0,0.0,0.05128923544593341,normal,normal,normal,False,15.0,33.0
2020-10-13,0.11758371980677901,0.04124514807805691,0.004287162026362991,0.11007286256684148,0.0,0.10392031935908964,0.37710921183713,12.570307061237665,calm,0.0,0,global_equity_pressure,0.7338190837789432,0.587918599033895,0.27496765385371275,0.021435810131814954,0.7338190837789432,0.0,0.6928021290605977,normal,normal,normal,False,15.0,33.0
2020-10-14,0.06002753858919938,0.07204637410265854,0.0,0.10435405196725475,0.07343149159464235,0.028802719537492635,0.33866217579124763,11.288739193041588,calm,0.0,0,global_equity_pressure,0.6956936797816984,0.3001376929459969,0.4803091606843903,0.0,0.6956936797816984,0.4895432772976157,0.1920181302499509,normal,normal,normal,False,15.0,33.0
2020-10-15,0.07268014249820867,0.06692799927247586,0.03846454733281043,0.03357631224373076,0.03870132580072208,0.050052554800295135,0.30040288194824294,10.013429398274765,calm,0.0,0,brazil_vol_pressure,0.4461866618165058,0.36340071249104333,0.4461866618165058,0.1923227366640521,0.22384208162487176,0.25800883867148056,0.33368369866863423,normal,normal,normal,False,15.0,33.0
2020-10-16,0.12372416025992168,0.08163799736521561,0.05603870667331334,0.024341512514183174,0.03327927468726485,0.03581528718247038,0.35483693868236904,11.827897956078969,calm,0.0,0,brazil_drawdown_pressure,0.6186208012996084,0.6186208012996084,0.5442533157681041,0.2801935333665667,0.1622767500945545,0.22186183124843234,0.2387685812164692,normal,normal,warning,False,15.0,33.0
2020-10-19,0.08650726956839211,0.0,0.0,0.2159787033411694,0.05642619935813877,0.1607643079435889,0.5196764802112891,17.322549340376302,fragile,0.3333333333333333,2,global_equity_pressure,1.4398580222744626,0.4325363478419605,0.0,0.0,1.4398580222744626,0.37617466238759184,1.0717620529572593,warning,normal,normal,True,15.0,33.0
2020-10-20,0.0,0.01032225594240579,0.0,0.0,0.0,0.0068036856761618985,0.01712594161856769,0.570864720618923,calm,0.0,0,brazil_vol_pressure,0.0688150396160386,0.0,0.0688150396160386,0.0,0.0,0.0,0.04535790450774599,normal,warning,normal,True,15.0,33.0
2020-10-21,0.0,0.013870110398184901,0.0,0.04177354291452699,0.0,0.0,0.05564365331271189,1.854788443757063,calm,0.0,0,global_equity_pressure,0.2784902860968466,0.0,0.09246740265456602,0.0,0.2784902860968466,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-10-23,0.0,0.0,0.12980684499031828,0.0,0.0,0.0,0.12980684499031828,4.326894833010609,calm,0.0,0,external_brazil_pressure,0.6490342249515914,0.0,0.0,0.6490342249515914,0.0,0.0,0.0,normal,normal,warning,False,15.0,33.0
2020-10-26,0.0,0.0,0.0,0.2599348351298893,0.03909618950255218,0.43602719894705505,0.7350582235794965,24.501940785983216,fragile,0.3333333333333333,2,vix_pressure,2.9068479929803672,0.0,0.0,0.0,1.7328989008659288,0.2606412633503479,2.9068479929803672,warning,normal,normal,True,15.0,33.0
2020-10-27,0.018396941202737962,0.0,0.22844621173715607,0.05736616457535272,0.0,0.05344274892604539,0.35765206644129216,11.921735548043072,calm,0.16666666666666666,1,external_brazil_pressure,1.1422310586857802,0.0919847060136898,0.0,1.1422310586857802,0.38244109716901814,0.0,0.35628499284030263,normal,warning,stress,True,15.0,33.0
2020-10-28,0.3368268856189595,0.41721217574257813,0.17938347593156923,0.4315021862704086,0.16679707835150787,0.44999999999999996,1.9817218019150233,66.05739339716744,extreme_stress,1.0,6,vix_pressure,3.0,1.6841344280947974,2.781414504950521,0.8969173796578461,2.876681241802724,1.1119805223433858,3.0,stress,normal,warning,True,15.0,33.0
2020-10-29,0.23090589801939942,0.39461113929112246,0.0,0.0,0.06941667571622319,0.0,0.6949337130267451,23.164457100891504,fragile,0.3333333333333333,2,brazil_vol_pressure,2.630740928607483,1.1545294900969971,2.630740928607483,0.0,0.0,0.4627778381081546,0.0,warning,stress,stress,True,15.0,33.0
2020-10-30,0.3832210390104098,0.44999999999999996,0.12074356097344381,0.12953570658583535,0.057115893008996325,0.004666109988716284,1.1452823095674016,38.17607698558005,stress,0.5,3,brazil_vol_pressure,3.0,1.9161051950520491,3.0,0.603717804867219,0.8635713772389024,0.38077262005997553,0.03110739992477523,stress,warning,warning,True,15.0,33.0
2020-11-02,0.3678125120089073,0.35108163249974494,0.0,0.0,0.0,0.0,0.7188941445086523,23.963138150288408,fragile,0.3333333333333333,2,brazil_vol_pressure,2.3405442166649664,1.8390625600445365,2.3405442166649664,0.0,0.0,0.0,0.0,warning,stress,warning,True,15.0,33.0
2020-11-03,0.2388921015330146,0.2147166366361854,0.02542272591541523,0.0,0.0,0.0,0.4790314640846152,15.967715469487173,fragile,0.3333333333333333,2,brazil_vol_pressure,1.431444244241236,1.194460507665073,1.431444244241236,0.12711362957707614,0.0,0.0,0.0,warning,warning,normal,False,15.0,33.0
2020-11-04,0.08581321540080089,0.29384289551061044,0.0,0.0,0.014807981671201186,0.0,0.3944640925826125,13.148803086087083,calm,0.16666666666666666,1,brazil_vol_pressure,1.9589526367374028,0.4290660770040044,1.9589526367374028,0.0,0.0,0.09871987780800791,0.0,normal,warning,normal,True,15.0,33.0
2020-11-05,0.0,0.4394956110731736,0.0,0.0,0.0,0.0,0.4394956110731736,14.64985370243912,calm,0.16666666666666666,1,brazil_vol_pressure,2.929970740487824,0.0,2.929970740487824,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-11-06,0.0,0.30174534289025795,0.0,0.01388457650853779,0.0,0.0,0.31562991939879576,10.520997313293192,calm,0.16666666666666666,1,brazil_vol_pressure,2.0116356192683864,0.0,2.0116356192683864,0.0,0.09256384339025193,0.0,0.0,normal,normal,normal,False,15.0,33.0
2020-11-09,0.0,0.3625135985536712,0.0,0.0,0.0,0.06773951640945172,0.4302531149631229,14.341770498770764,calm,0.16666666666666666,1,brazil_vol_pressure,2.4167573236911415,0.0,2.4167573236911415,0.0,0.0,0.0,0.45159677606301146,normal,normal,normal,False,15.0,33.0
2020-11-10,0.0,0.36359558939655856,0.0,0.028312662426822573,0.05204396088448518,0.0,0.44395221270786633,14.798407090262211,calm,0.16666666666666666,1,brazil_vol_pressure,2.423970595977057,0.0,2.423970595977057,0.0,0.18875108284548384,0.3469597392299012,0.0,normal,normal,warning,False,15.0,33.0
2020-11-11,0.0,0.33235790051249486,0.06438248094501516,0.0,0.06541732593864366,0.0,0.4621577073961537,15.405256913205124,fragile,0.16666666666666666,1,brazil_vol_pressure,2.2157193367499657,0.0,2.2157193367499657,0.32191240472507576,0.0,0.4361155062576244,0.0,warning,normal,warning,True,15.0,33.0
2020-11-12,0.0,0.4051830068015807,0.2360209724548304,0.12344109792250052,0.0,0.16208632257987363,0.9267313997587852,30.89104665862617,fragile,0.6666666666666666,4,brazil_vol_pressure,2.7012200453438715,0.0,2.7012200453438715,1.180104862274152,0.8229406528166702,0.0,1.0805754838658241,warning,warning,warning,False,15.0,33.0
2020-11-13,0.0,0.4269209298745428,0.0,0.0,0.15793008508723694,0.0,0.5848510149617797,19.495033832059324,fragile,0.3333333333333333,2,brazil_vol_pressure,2.846139532496952,0.0,2.846139532496952,0.0,0.0,1.052867233914913,0.0,warning,warning,normal,False,15.0,33.0
2020-11-16,0.0,0.39988593032802117,0.0,0.0,0.0001374239621895468,0.0,0.4000233542902107,13.33411180967369,calm,0.16666666666666666,1,brazil_vol_pressure,2.665906202186808,0.0,2.665906202186808,0.0,0.0,0.000916159747930312,0.0,normal,warning,warning,True,15.0,33.0
2020-11-17,0.0,0.3729920672966673,0.0,0.07542734808409846,0.0,0.01940282761472913,0.46782224299549485,15.594074766516494,fragile,0.16666666666666666,1,brazil_vol_pressure,2.486613781977782,0.0,2.486613781977782,0.0,0.5028489872273231,0.0,0.1293521840981942,warning,normal,warning,True,15.0,33.0
2020-11-18,0.0,0.35284847512172696,0.07859057472597121,0.1481648539313599,0.0,0.09760279106210702,0.677206694841165,22.573556494705503,fragile,0.3333333333333333,2,brazil_vol_pressure,2.35232316747818,0.0,2.35232316747818,0.39295287362985604,0.9877656928757327,0.0,0.6506852737473802,warning,warning,normal,False,15.0,33.0
2020-11-19,0.0,0.3349081532900603,0.0,0.0,0.09135727508340703,0.0,0.4262654283734673,14.20884761244891,calm,0.16666666666666666,1,brazil_vol_pressure,2.2327210219337355,0.0,2.2327210219337355,0.0,0.0,0.6090485005560469,0.0,normal,warning,warning,True,15.0,33.0
2020-11-20,0.0,0.30301472396084145,0.16887776902383572,0.08596901522780111,0.0,0.046039845131921046,0.6039013533443993,20.130045111479976,fragile,0.3333333333333333,2,brazil_vol_pressure,2.020098159738943,0.0,2.020098159738943,0.8443888451191786,0.5731267681853407,0.0,0.30693230087947365,warning,normal,warning,True,15.0,33.0
2020-11-23,0.0,0.2805174141811966,0.017591234480635914,0.0,0.18133422936893318,0.0,0.4794428780307657,15.98142926769219,fragile,0.3333333333333333,2,brazil_vol_pressure,1.8701160945413104,0.0,1.8701160945413104,0.08795617240317956,0.0,1.2088948624595546,0.0,warning,warning,warning,False,15.0,33.0
2020-11-24,0.0,0.31220723154795754,0.0,0.0,0.15565635487112806,0.0,0.4678635864190856,15.595452880636188,fragile,0.3333333333333333,2,brazil_vol_pressure,2.0813815436530505,0.0,2.0813815436530505,0.0,0.0,1.037709032474187,0.0,warning,warning,normal,False,15.0,33.0
2020-11-25,0.0,0.2513701470852943,0.0,0.025356345856038114,0.0,0.0,0.27672649294133245,9.224216431377748,calm,0.16666666666666666,1,brazil_vol_pressure,1.675800980568629,0.0,1.675800980568629,0.0,0.16904230570692078,0.0,0.0,normal,warning,normal,True,15.0,33.0
2020-11-26,0.0,0.0,0.01726709554864008,0.008479539193351952,0.0,0.002729471379013468,0.028476106121005502,0.94920353736685,calm,0.0,0,external_brazil_pressure,0.0863354777432004,0.0,0.0,0.0863354777432004,0.05653026128901301,0.0,0.018196475860089788,normal,normal,normal,False,15.0,33.0
2020-11-27,0.0,0.0,0.0,0.0,0.038881311165074116,0.0,0.038881311165074116,1.2960437055024705,calm,0.0,0,fx_pressure,0.25920874110049413,0.0,0.0,0.0,0.0,0.25920874110049413,0.0,normal,normal,normal,False,15.0,33.0
2020-11-30,0.0,0.0,0.2247701011403354,0.054895478309814,0.02074523823248174,0.0,0.30041081768263117,10.013693922754372,calm,0.16666666666666666,1,external_brazil_pressure,1.123850505701677,0.0,0.0,1.123850505701677,0.36596985539876,0.13830158821654495,0.0,normal,normal,normal,False,15.0,33.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.03949981568870211,0.03949981568870211,1.316660522956737,calm,0.0,0,vix_pressure,0.2633321045913474,0.0,0.0,0.0,0.0,0.0,0.2633321045913474,normal,normal,normal,False,15.0,33.0
2020-12-02,0.0,0.0,0.03682704759652807,0.0,0.0,0.06023137096056048,0.09705841855708855,3.2352806185696186,calm,0.0,0,vix_pressure,0.4015424730704032,0.0,0.0,0.18413523798264037,0.0,0.0,0.4015424730704032,normal,normal,normal,False,15.0,33.0
2020-12-03,0.0,0.0,0.0,0.018250832553841828,0.0331479796779204,0.023985323731967784,0.07538413596373002,2.512804532124334,calm,0.0,0,fx_pressure,0.220986531186136,0.0,0.0,0.0,0.12167221702561219,0.220986531186136,0.15990215821311857,normal,normal,normal,False,15.0,33.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
