Date,returns,realized_volatility,volatility_percentile,drawdown,regime
2024-07-31,0.01083857746701744,0.10489060656149654,0.12301587301587301,-0.04870004221063973,calm
2024-08-01,-0.0024185992384998523,0.10349166971242692,0.1111111111111111,-0.05100085556413403,neutral
2024-08-02,-0.010990792256589832,0.11020485687208775,0.19444444444444445,-0.06143110801231011,neutral
2024-08-05,-0.004984479686565124,0.11146184123371428,0.21428571428571427,-0.0661093855888647,neutral
2024-08-06,0.00796584747839324,0.1149116789686051,0.25793650793650796,-0.05867015539296261,neutral
2024-08-07,0.010591519263351223,0.11960788974350532,0.31746031746031744,-0.04870004221063973,calm
2024-08-08,0.010158030691152176,0.12442263370111627,0.42063492063492064,-0.039036708042923696,fragile
2024-08-09,0.01460490149313265,0.130744224073719,0.503968253968254,-0.02500193382537408,fragile
2024-08-12,0.0040903349618137685,0.13040871582441502,0.5,-0.021013865147599287,fragile
2024-08-13,0.00885230896913769,0.1328535891544576,0.5396825396825397,-0.012347577405383947,fragile
2024-08-14,0.00698861550718588,0.1334920493749319,0.5436507936507936,-0.00544525436912946,fragile
2024-08-15,0.0062462435466661415,0.13429464262574875,0.5555555555555556,0.0,fragile
2024-08-16,-0.0015327779800096142,0.12172873409438668,0.376984126984127,-0.0015327779800097252,calm
2024-08-19,0.012971083954965046,0.1266753139349103,0.45634920634920634,0.0,fragile
2024-08-20,0.003485427555376175,0.12664125102906615,0.45634920634920634,0.0,fragile
2024-08-21,0.0022651996845932665,0.11667363765388213,0.28174603174603174,0.0,calm
2024-08-22,-0.008814209134604623,0.12367431089171617,0.4166666666666667,-0.008814209134604623,fragile
2024-08-23,0.0031161235881822513,0.12107054898789342,0.35714285714285715,-0.0057255517114178645,calm
2024-08-26,0.009319677421928185,0.11828823716602316,0.2976190476190476,0.0,calm
2024-08-27,-0.0015014803464492577,0.11644863996357471,0.2777777777777778,-0.0015014803464492577,calm
2024-08-28,0.0045861261224262595,0.11104218854165572,0.21428571428571427,0.0,calm
2024-08-29,-0.010851646469306586,0.1195234957718087,0.32936507936507936,-0.010851646469306586,calm
2024-08-30,0.0032534458691650947,0.11785419253842178,0.30158730158730157,-0.007633505844520716,calm
2024-09-02,-0.011312216673874165,0.11835034752835559,0.3134920634920635,-0.0188593706463005,calm
2024-09-03,-0.0035850587248029697,0.11720843451095327,0.29365079365079366,-0.02237681741982367,calm
2024-09-04,0.013396615896706932,0.12132547779213466,0.4007936507936508,-0.00927997515108081,fragile
2024-09-05,0.0038525040642460873,0.11867354702957444,0.32936507936507936,-0.005463222228820452,calm
2024-09-06,-0.014523234890853609,0.13090638328106682,0.5595238095238095,-0.01990711345998397,fragile
2024-09-09,0.0006107709847662512,0.12284216809898017,0.44841269841269843,-0.019308501162509484,fragile
2024-09-10,-0.0031287272918664177,0.1234474146323787,0.4603174603174603,-0.02237681741982378,fragile
2024-09-11,0.004440035285729449,0.12088861635966304,0.376984126984127,-0.018036135993020674,calm
2024-09-12,-0.0068593027148921015,0.12164235675456916,0.4246031746031746,-0.024771723391329714,fragile
2024-09-13,0.006906677708045761,0.12207270728454495,0.44841269841269843,-0.018036135993020674,fragile
2024-09-16,0.0012956189333641621,0.12193361771581807,0.4444444444444444,-0.01676388501893389,fragile
2024-09-17,-0.00038059864438588775,0.11307389437767121,0.25793650793650796,-0.017138103351406864,calm
2024-09-18,-0.009746430834163045,0.11685113124722972,0.2976190476190476,-0.026717498846626664,calm
2024-09-19,-0.005228819058925249,0.11722420880025922,0.3055555555555556,-0.03180661693837583,calm
2024-09-20,-0.013449779156236241,0.12202088607416733,0.4642857142857143,-0.044828604121084026,fragile
2024-09-23,-0.004936122126266818,0.12143722090625084,0.4246031746031746,-0.049543446782659206,fragile
2024-09-24,0.013228288785679165,0.12659295875818444,0.5436507936507936,-0.036970533018458984,fragile
2024-09-25,-0.005906081365350979,0.12745935119296137,0.5674603174603174,-0.04265826340768264,fragile
2024-09-26,0.011022542857193951,0.13335286106515984,0.6507936507936508,-0.03210592308711335,stress
2024-09-27,-0.0022423918720786418,0.12902594729834085,0.5753968253968254,-0.03427632089821597,fragile
2024-09-30,-0.004727221342913035,0.12858698477558475,0.5753968253968254,-0.03884151048542239,fragile
2024-10-01,0.0033481893567950394,0.12443753759213196,0.5158730158730159,-0.03562336986063663,fragile
2024-10-02,0.007682799072441737,0.1273378332694818,0.5674603174603174,-0.02821425798111743,fragile
2024-10-03,-0.014016228253141971,0.12570698312311604,0.5396825396825397,-0.041835028754403036,fragile
2024-10-04,0.0013277995045393176,0.12463701460070355,0.5198412698412699,-0.04056277778031625,fragile
2024-10-07,0.0019500780495411707,0.11601417953447882,0.28174603174603174,-0.03869180031335273,calm
2024-10-08,-0.00404824177049945,0.11637396912646565,0.2896825396825397,-0.04258340832164775,calm
2024-10-09,-0.012350518465454652,0.12260008427552817,0.49206349206349204,-0.05440799961630394,fragile
2024-10-10,0.003561571690314569,0.12209541624435204,0.48412698412698413,-0.05104020591714953,fragile
2024-10-11,-0.002602538037163815,0.12066648560179945,0.39285714285714285,-0.053509909876989226,neutral
2024-10-14,0.008144214195897836,0.12181009203246836,0.4722222222222222,-0.045801491848732834,fragile
2024-10-15,-0.0007843017578125222,0.12145630113504119,0.44047619047619047,-0.046549871415977995,fragile
2024-10-16,0.005259072137481446,0.12362557215106067,0.5277777777777778,-0.041535608410263714,fragile
2024-10-17,-0.005934330617323846,0.12096907690002948,0.4166666666666667,-0.04722345299488939,fragile
2024-10-18,-0.0024349820480601414,0.12011850876347326,0.38492063492063494,-0.04954344678265965,calm
2024-10-21,-0.0019685039370078705,0.11120082417368848,0.21825396825396826,-0.05141442424962295,neutral
2024-10-22,-0.0019723865877712132,0.11011460089450484,0.19444444444444445,-0.053285401716586245,neutral
2024-10-23,-0.005454564754199587,0.10004093289637263,0.0992063492063492,-0.058449317796669176,neutral
2024-10-24,0.006279317469658263,0.10149006275062797,0.10714285714285714,-0.052537022149341084,neutral
2024-10-25,-0.001974723562505387,0.0925300018003358,0.06746031746031746,-0.05440799961630427,neutral
2024-10-28,0.01179262272863979,0.10256287630275716,0.11904761904761904,-0.043256989900559595,calm
2024-10-29,-0.004615115416080173,0.10250434161083405,0.11904761904761904,-0.047672469315696464,calm
2024-10-30,-0.00015714454276150036,0.10159609470455688,0.11507936507936507,-0.04782212239006489,calm
2024-10-31,-0.007623997446434605,0.09971771507838864,0.10317460317460317,-0.055081524097514656,neutral
2024-11-01,-0.013147502249511223,0.09835971328190786,0.09523809523809523,-0.06750484188504724,neutral
2024-11-04,0.02046551430967658,0.12379189667651086,0.5873015873015873,-0.048420848882941514,fragile
2024-11-05,0.0,0.12351685485597917,0.5753968253968254,-0.048420848882941514,fragile
2024-11-06,-0.00668500561479024,0.12481412324850939,0.6111111111111112,-0.054782160851076456,fragile
2024-11-07,-0.0019002809767606488,0.11742924835533637,0.35714285714285715,-0.0565783403297061,neutral
2024-11-08,-0.01237504036812831,0.12398981240277761,0.5992063492063492,-0.06825322145229262,fragile
2024-11-11,-0.0012048315331638637,0.12383424174261694,0.5992063492063492,-0.06937581935201076,fragile
2024-11-12,-0.001206284903253363,0.11950838288747666,0.4087301587301587,-0.070498417251729,fragile
2024-11-13,0.0010467382126158054,0.11976075951198653,0.42857142857142855,-0.06952547242637952,fragile
2024-11-14,-0.0004826283849800328,0.11752975650920473,0.36507936507936506,-0.06997454584488749,neutral
2024-11-15,0.0,0.11644244254296468,0.3333333333333333,-0.06997454584488749,neutral
2024-11-18,0.0011266357352941458,0.1165910067931271,0.34523809523809523,-0.06892674593350323,neutral
2024-11-19,0.0037777797401652435,0.11765608109477456,0.376984126984127,-0.06540935625768118,neutral
2024-11-20,0.0,0.11758177277966722,0.376984126984127,-0.06540935625768118,neutral
2024-11-21,-0.01024983029667581,0.12120041996613366,0.503968253968254,-0.07498875175290098,fragile
2024-11-22,0.019579273453243617,0.13852880929783495,0.9166666666666666,-0.056877703576144856,extreme_stress
2024-11-25,-0.0027773248964004793,0.13868744886847978,0.9166666666666666,-0.0594970606103532,extreme_stress
2024-11-26,0.007798228465127455,0.13496820577292334,0.8412698412698413,-0.052162803816868886,stress
2024-11-27,-0.020134252041337453,0.15083334541341364,0.9880952380952381,-0.07124679681897461,extreme_stress
2024-11-28,-0.02256241302812889,0.1679704531999732,1.0,-0.09220171019034262,extreme_stress
2024-11-29,0.008408875658735049,0.170628528206431,1.0,-0.0845681472481209,extreme_stress
2024-12-02,-0.0035971422703074962,0.165511961166763,0.9920634920634921,-0.08786108586124064,extreme_stress
2024-12-03,0.006563858465588934,0.14897621603974964,0.9682539682539683,-0.08187393512787788,extreme_stress
2024-12-04,0.0005705876642492225,0.14906944004255582,0.9682539682539683,-0.08135006372103626,extreme_stress
2024-12-05,0.014338102942814457,0.15763610454019691,0.9880952380952381,-0.0681783663662584,extreme_stress
2024-12-06,-0.016464565228380912,0.16691287393865914,0.9920634920634921,-0.08352040443443765,extreme_stress
2024-12-09,0.010615736252464592,0.16673725667460482,0.9880952380952381,-0.07379129876714818,extreme_stress
2024-12-10,0.008241730974952954,0.16923465141477953,0.996031746031746,-0.06615773582492646,extreme_stress
2024-12-11,0.014665826646556468,0.176333448641945,1.0,-0.052462167063307086,extreme_stress
2024-12-12,-0.030724266415732004,0.20772201923891562,1.0,-0.08157457188143935,extreme_stress
2024-12-13,-0.008882040062278551,0.209721815625822,1.0,-0.08973206332820372,extreme_stress
2024-12-16,-0.011592502380618264,0.21288906551938494,1.0,-0.10028434655107199,extreme_stress
2024-12-17,0.011478932285855947,0.21746381945585838,1.0,-0.08995657148860703,extreme_stress
2024-12-18,-0.02878289509801979,0.23684321750689413,1.0,-0.11615025602609264,extreme_stress
2024-12-19,-0.0010160467293638398,0.2367316207833714,0.996031746031746,-0.11704828866770645,extreme_stress
2024-12-20,0.009069330940659981,0.2383160706380832,1.0,-0.10904050739301174,extreme_stress
2024-12-23,-0.011339824182353908,0.22738709869661594,0.9880952380952381,-0.1191438313927744,extreme_stress
2024-12-24,0.0,0.22764763330489252,0.9880952380952381,-0.1191438313927744,extreme_stress
2024-12-25,0.0,0.2245616833380549,0.9801587301587301,-0.1191438313927744,extreme_stress
2024-12-26,0.0022090241543915035,0.21677059750729197,0.9722222222222222,-0.11719799883977633,extreme_stress
2024-12-27,-0.0059341891630646515,0.20451614249844766,0.9563492063492064,-0.12243671290819313,extreme_stress
2024-12-30,8.523372551483277e-05,0.20142764945789904,0.9523809523809523,-0.12236191491985926,extreme_stress
2024-12-31,0.0,0.2014375770614325,0.9523809523809523,-0.12236191491985926,extreme_stress
2025-01-02,-0.0014496305432900591,0.19916668076233168,0.9444444444444444,-0.12363416589394605,extreme_stress
2025-01-03,-0.014090534136458999,0.2030906113108305,0.9523809523809523,-0.13598262859544363,extreme_stress
2025-01-06,0.014032072666994466,0.2027670291838448,0.9484126984126984,-0.12385867405434936,extreme_stress
2025-01-07,0.009225265515247383,0.20055201507897996,0.9365079365079365,-0.11577603769361988,extreme_stress
2025-01-08,-0.012526477679388082,0.1987649000151432,0.9285714285714286,-0.1268522494210309,extreme_stress
2025-01-09,0.0012856906508362798,0.19535827636597417,0.9246031746031746,-0.12572965152131277,extreme_stress
2025-01-10,-0.007361758368414573,0.1847895976944601,0.9206349206349206,-0.13216581857548249,extreme_stress
2025-01-13,0.000517398750150333,0.15781864064109608,0.8888888888888888,-0.13171680225467564,extreme_stress
2025-01-14,0.003792470730368258,0.15759177115332393,0.8809523809523809,-0.128423863641556,extreme_stress
2025-01-15,0.026704453329900568,0.1821971328855153,0.9166666666666666,-0.10514889938471694,extreme_stress
2025-01-16,-0.010370476431666331,0.18026829597528332,0.9126984126984127,-0.11442893163349843,extreme_stress
2025-01-17,0.007774851303212538,0.15217207265961533,0.8611111111111112,-0.10754374825852187,extreme_stress
2025-01-20,0.004695996298480054,0.1527380484565899,0.8690476190476191,-0.10335277700378853,extreme_stress
2025-01-21,0.00408985479633639,0.15028612737610333,0.8412698412698413,-0.0996856200581957,stress
2025-01-22,-0.003158810250811106,0.1447062909801412,0.8174603174603174,-0.10252954235050848,stress
2025-01-23,-0.0035857264154556256,0.14552729567043746,0.8174603174603174,-0.10574762587759334,stress
2025-01-24,-0.00033476371447382913,0.14555390692422857,0.8214285714285714,-0.10604698912403165,stress
2025-01-27,0.02025957187247518,0.16050772332263777,0.8809523809523809,-0.08793588384957451,extreme_stress
2025-01-28,-0.0068926228633298114,0.1611079767894172,0.8809523809523809,-0.09422239782937558,extreme_stress
2025-01-29,-0.007105681393253627,0.1638381793170353,0.8809523809523809,-0.1006585648835453,extreme_stress
2025-01-30,0.03145542845047422,0.1943031071623032,0.9206349206349206,-0.07236939471869286,extreme_stress
