date,horizon_days,bsti_0_100,bsti_regime,forward_return,forward_max_drawdown,future_negative_return,future_drawdown_5pct,future_drawdown_10pct,future_observations
2022-01-12,63,0.0,calm,0.10460205720391125,-0.05580555385593822,False,True,False,63
2022-01-13,21,15.367912101622624,fragile,0.07641550244839324,-0.013376079377575567,False,False,False,21
2022-01-13,63,15.367912101622624,fragile,0.10064001264578737,-0.055805553855937995,False,True,False,63
2022-01-14,21,0.0995030496717486,calm,0.06257880049810471,-0.013376079377575567,False,False,False,21
2022-01-14,63,0.0995030496717486,calm,0.09168523310587195,-0.05580555385593833,False,True,False,63
2022-01-17,21,0.9892413628863882,calm,0.0781828475327484,-0.013376079377575567,False,False,False,21
2022-01-17,63,0.9892413628863882,calm,0.08841879053348167,-0.05580555385593833,False,True,False,63
2022-01-18,21,18.403121434174942,fragile,0.07700533093287376,-0.013376079377575567,False,False,False,21
2022-01-18,63,18.403121434174942,fragile,0.08556152826751906,-0.055805553855937995,False,True,False,63
2022-01-19,21,12.375729907380812,calm,0.0485343130634146,-0.01507626811912377,False,False,False,21
2022-01-19,63,12.375729907380812,calm,0.07121572143567168,-0.05580555385593822,False,True,False,63
2022-01-20,21,8.792559123402992,calm,0.03441373267722003,-0.020402587120394333,False,False,False,21
2022-01-20,63,8.792559123402992,calm,0.05738795572449362,-0.05580555385593777,False,True,False,63
2022-01-21,21,15.435069132565305,fragile,0.02626552130044013,-0.02997201223651047,False,False,False,21
2022-01-21,63,15.435069132565305,fragile,0.0510984360979545,-0.06100677544933664,False,True,False,63
2022-01-24,21,12.25272210811643,calm,0.047271311321953835,-0.02997201223651047,False,False,False,21
2022-01-24,63,12.25272210811643,calm,0.05735973400916938,-0.06100677544933697,False,True,False,63
2022-01-25,21,10.139594416466128,calm,0.011755854213056915,-0.02997201223651058,False,False,False,21
2022-01-25,63,10.139594416466128,calm,0.0039499497950974405,-0.08916379880843428,False,True,False,63
2022-01-26,21,1.3592611100193284,calm,0.000838103806654944,-0.02997201223651058,False,False,False,21
2022-01-26,63,1.3592611100193284,calm,-0.005866442471352484,-0.08916379880843428,True,True,False,63
2022-01-27,21,2.1179079948300927,calm,0.006469543413865075,-0.02997201223651036,False,False,False,21
2022-01-27,63,2.1179079948300927,calm,-0.03622918927456609,-0.11023889509699436,True,True,True,63
