Date,brazil_drawdown_pressure_weighted,brazil_vol_pressure_weighted,external_brazil_pressure_weighted,global_equity_pressure_weighted,fx_pressure_weighted,vix_pressure_weighted,bsti_raw_score,bsti_0_100,bsti_regime,stress_breadth,active_pressure_channels,dominant_pressure_channel,dominant_pressure_value,brazil_drawdown_pressure,brazil_vol_pressure,external_brazil_pressure,global_equity_pressure,fx_pressure,vix_pressure
2020-10-28,0.3368268856189595,0.41721217574257813,0.17938857762069327,0.43149926810546224,0.16679707835150787,0.44999999999999996,1.9817239854392008,66.0574661813067,extreme_stress,1.0,6,vix_pressure,3.0,1.6841344280947974,2.781414504950521,0.8969428881034662,2.8766617873697484,1.1119805223433858,3.0
2020-10-29,0.23090589801939942,0.39461113929112246,0.0,0.0,0.06941667571622319,0.0,0.6949337130267451,23.164457100891504,fragile,0.3333333333333333,2,brazil_vol_pressure,2.630740928607483,1.1545294900969971,2.630740928607483,0.0,0.0,0.4627778381081546,0.0
2020-10-30,0.3832210390104098,0.44999999999999996,0.12074035467293197,0.1295379753831259,0.057115893008996325,0.004666109988716284,1.1452813720641801,38.17604573547267,stress,0.5,3,brazil_vol_pressure,3.0,1.9161051950520491,3.0,0.6037017733646598,0.8635865025541726,0.38077262005997553,0.03110739992477523
2020-11-02,0.3678125120089073,0.35108163249974494,0.0,0.0,0.0,0.0,0.7188941445086523,23.963138150288408,fragile,0.3333333333333333,2,brazil_vol_pressure,2.3405442166649664,1.8390625600445365,2.3405442166649664,0.0,0.0,0.0,0.0
2020-11-03,0.2388921015330146,0.2147166366361854,0.02541844118879747,0.0,0.0,0.0,0.4790271793579975,15.967572645266584,fragile,0.3333333333333333,2,brazil_vol_pressure,1.431444244241236,1.194460507665073,1.431444244241236,0.12709220594398735,0.0,0.0,0.0
2020-11-04,0.08581321540080089,0.29384289551061044,0.0,0.0,0.014807981671201186,0.0,0.3944640925826125,13.148803086087083,calm,0.16666666666666666,1,brazil_vol_pressure,1.9589526367374028,0.4290660770040044,1.9589526367374028,0.0,0.0,0.09871987780800791,0.0
2020-11-05,0.0,0.4394956110731736,0.0,0.0,0.0,0.0,0.4394956110731736,14.64985370243912,calm,0.16666666666666666,1,brazil_vol_pressure,2.929970740487824,0.0,2.929970740487824,0.0,0.0,0.0,0.0
2020-11-06,0.0,0.30174534289025795,0.0,0.013883460085139503,0.0,0.0,0.31562880297539747,10.520960099179916,calm,0.16666666666666666,1,brazil_vol_pressure,2.0116356192683864,0.0,2.0116356192683864,0.0,0.09255640056759669,0.0,0.0
2020-11-09,0.0,0.3625135985536712,0.0,0.0,0.0,0.06773951640945172,0.4302531149631229,14.341770498770764,calm,0.16666666666666666,1,brazil_vol_pressure,2.4167573236911415,0.0,2.4167573236911415,0.0,0.0,0.0,0.45159677606301146
2020-11-10,0.0,0.36359558939655856,0.0,0.028308316439041754,0.05204396088448518,0.0,0.44394786672008546,14.798262224002848,calm,0.16666666666666666,1,brazil_vol_pressure,2.423970595977057,0.0,2.423970595977057,0.0,0.18872210959361171,0.3469597392299012,0.0
2020-11-11,0.0,0.33235790051249486,0.0643787259926164,0.0,0.06541732593864366,0.0,0.4621539524437549,15.405131748125164,fragile,0.16666666666666666,1,brazil_vol_pressure,2.2157193367499657,0.0,2.2157193367499657,0.321893629963082,0.0,0.4361155062576244,0.0
2020-11-12,0.0,0.4051830068015807,0.2360241743536442,0.12343987235221561,0.0,0.16208632257987363,0.9267333760873142,30.89111253624381,fragile,0.6666666666666666,4,brazil_vol_pressure,2.7012200453438715,0.0,2.7012200453438715,1.180120871768221,0.8229324823481041,0.0,1.0805754838658241
2020-11-13,0.0,0.4269209298745428,0.0,0.0,0.15793008508723694,0.0,0.5848510149617797,19.495033832059324,fragile,0.3333333333333333,2,brazil_vol_pressure,2.846139532496952,0.0,2.846139532496952,0.0,0.0,1.052867233914913,0.0
2020-11-16,0.0,0.39988593032802117,0.0,0.0,0.0001374239621895468,0.0,0.4000233542902107,13.33411180967369,calm,0.16666666666666666,1,brazil_vol_pressure,2.665906202186808,0.0,2.665906202186808,0.0,0.0,0.000916159747930312,0.0
2020-11-17,0.0,0.3729920672966673,0.0,0.0754231311581834,0.0,0.01940282761472913,0.4678180260695798,15.593934202319327,fragile,0.16666666666666666,1,brazil_vol_pressure,2.486613781977782,0.0,2.486613781977782,0.0,0.5028208743878894,0.0,0.1293521840981942
2020-11-18,0.0,0.35284847512172696,0.07858519930177443,0.14816881000828686,0.0,0.09760279106210702,0.6772052754938952,22.57350918312984,fragile,0.3333333333333333,2,brazil_vol_pressure,2.35232316747818,0.0,2.35232316747818,0.3929259965088721,0.9877920667219123,0.0,0.6506852737473802
2020-11-19,0.0,0.3349081532900603,0.0,0.0,0.09135727508340703,0.0,0.4262654283734673,14.20884761244891,calm,0.16666666666666666,1,brazil_vol_pressure,2.2327210219337355,0.0,2.2327210219337355,0.0,0.0,0.6090485005560469,0.0
2020-11-20,0.0,0.30301472396084145,0.16888098943073548,0.0859637365383852,0.0,0.046039845131921046,0.6038992950618832,20.129976502062775,fragile,0.3333333333333333,2,brazil_vol_pressure,2.020098159738943,0.0,2.020098159738943,0.8444049471536773,0.573091576922568,0.0,0.30693230087947365
2020-11-23,0.0,0.2805174141811966,0.01758927428300973,0.0,0.18133422936893318,0.0,0.47944091783313947,15.981363927771316,fragile,0.3333333333333333,2,brazil_vol_pressure,1.8701160945413104,0.0,1.8701160945413104,0.08794637141504864,0.0,1.2088948624595546,0.0
2020-11-24,0.0,0.31220723154795754,0.0,0.0,0.15565635487112806,0.0,0.4678635864190856,15.595452880636188,fragile,0.3333333333333333,2,brazil_vol_pressure,2.0813815436530505,0.0,2.0813815436530505,0.0,0.0,1.037709032474187,0.0
2020-11-25,0.0,0.2513701470852943,0.0,0.02535629240906503,0.0,0.0,0.2767264394943593,9.224214649811978,calm,0.16666666666666666,1,brazil_vol_pressure,1.675800980568629,0.0,1.675800980568629,0.0,0.16904194939376688,0.0,0.0
2020-11-26,0.0,0.0,0.01726717999056108,0.00847948723036633,0.0,0.002729471379013468,0.028476138599940876,0.9492046199980292,calm,0.0,0,external_brazil_pressure,0.0863358999528054,0.0,0.0,0.0863358999528054,0.05652991486910887,0.0,0.018196475860089788
2020-11-27,0.0,0.0,0.0,0.0,0.038881311165074116,0.0,0.038881311165074116,1.2960437055024705,calm,0.0,0,fx_pressure,0.25920874110049413,0.0,0.0,0.0,0.0,0.25920874110049413,0.0
2020-11-30,0.0,0.0,0.2247715917161553,0.054892395827020136,0.02074523823248174,0.0,0.3004092257756572,10.013640859188573,calm,0.16666666666666666,1,external_brazil_pressure,1.1238579585807764,0.0,0.0,1.1238579585807764,0.3659493055134676,0.13830158821654495,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.03949981568870211,0.03949981568870211,1.316660522956737,calm,0.0,0,vix_pressure,0.2633321045913474,0.0,0.0,0.0,0.0,0.0,0.2633321045913474
2020-12-02,0.0,0.0,0.036827253475772065,0.0,0.0,0.06023137096056048,0.09705862443633254,3.235287481211085,calm,0.0,0,vix_pressure,0.4015424730704032,0.0,0.0,0.18413626737886032,0.0,0.0,0.4015424730704032
2020-12-03,0.0,0.0,0.0,0.018256256145696235,0.0331479796779204,0.023985323731967784,0.07538955955558442,2.5129853185194806,calm,0.0,0,fx_pressure,0.220986531186136,0.0,0.0,0.0,0.12170837430464157,0.220986531186136,0.15990215821311857
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0,0.04558590680292984,0.016998880917274105,0.07199897129299156,0.13458375901319553,4.48612530043985,calm,0.0,0,vix_pressure,0.4799931419532771,0.0,0.0,0.0,0.30390604535286564,0.11332587278182736,0.4799931419532771
2020-12-08,0.0,0.0,0.023926349108070316,0.0,0.0,0.0,0.023926349108070316,0.7975449702690105,calm,0.0,0,external_brazil_pressure,0.11963174554035157,0.0,0.0,0.11963174554035157,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.10215210638887479,0.14006273427272042,0.06575273001857394,0.20485519675959316,0.5128227674397623,17.094092247992076,fragile,0.3333333333333333,2,vix_pressure,1.3657013117306211,0.0,0.0,0.5107605319443739,0.9337515618181361,0.43835153345715966,1.3657013117306211
2020-12-10,0.0,0.0,0.0,0.0230454966110757,0.1395161786769168,0.031072056688209643,0.19363373197620212,6.454457732540071,calm,0.16666666666666666,1,fx_pressure,0.9301078578461119,0.0,0.0,0.0,0.153636644073838,0.9301078578461119,0.2071470445880643
2020-12-11,0.0,0.0,0.0807424231472428,0.03303189627432469,0.0,0.09154470152511816,0.20531902094668564,6.8439673648895205,calm,0.0,0,vix_pressure,0.6102980101674544,0.0,0.0,0.40371211573621396,0.2202126418288313,0.0,0.6102980101674544
2020-12-14,0.0,0.0,0.15563895689106597,0.07701862514538893,0.11177784003292722,0.1550132916481555,0.49944871371753763,16.648290457251257,fragile,0.3333333333333333,2,vix_pressure,1.0334219443210366,0.0,0.0,0.7781947844553297,0.5134575009692596,0.7451856002195149,1.0334219443210366
2020-12-15,0.0,0.0,0.0,0.0,0.1414920293595401,0.0,0.1414920293595401,4.716400978651337,calm,0.16666666666666666,1,fx_pressure,0.9432801957302674,0.0,0.0,0.0,0.0,0.9432801957302674,0.0
2020-12-16,0.0,0.0,0.0,0.0038464909105624836,0.0,0.0,0.0038464909105624836,0.1282163636854161,calm,0.0,0,global_equity_pressure,0.025643272737083226,0.0,0.0,0.0,0.025643272737083226,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.023624052746807386,0.0,0.023624052746807386,0.7874684248935795,calm,0.0,0,fx_pressure,0.1574936849787159,0.0,0.0,0.0,0.0,0.1574936849787159,0.0
2020-12-18,0.0,0.0,0.0414093430823098,0.08027949076183988,0.0,0.0,0.12168883384414968,4.056294461471656,calm,0.0,0,global_equity_pressure,0.5351966050789325,0.0,0.0,0.20704671541154898,0.5351966050789325,0.0,0.0
2020-12-21,0.0,0.0,0.30910836708559597,0.0822228566238619,0.13357693817849225,0.4108324262759009,0.935740588163851,31.19135293879503,fragile,0.5,3,vix_pressure,2.7388828418393394,0.0,0.0,1.5455418354279797,0.5481523774924127,0.8905129211899484,2.7388828418393394
2020-12-22,0.0,0.0,0.010020314116940853,0.05430440713051772,0.0707599230857943,0.0,0.13508464433325287,4.502821477775096,calm,0.0,0,fx_pressure,0.4717328205719621,0.0,0.0,0.05010157058470426,0.36202938087011816,0.4717328205719621,0.0
2020-12-23,0.0,0.0,0.019126807269775326,0.014364939296066956,0.1207290925964607,0.0,0.15422083916230298,5.140694638743432,calm,0.16666666666666666,1,fx_pressure,0.804860617309738,0.0,0.0,0.09563403634887663,0.09576626197377971,0.804860617309738,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.17758928227132775,0.0,0.17758928227132775,5.919642742377592,calm,0.16666666666666666,1,fx_pressure,1.1839285484755184,0.0,0.0,0.0,0.0,1.1839285484755184,0.0
2020-12-25,0.0,0.0,0.04462241198210329,0.026172730732169518,0.018453836501229056,0.003328087337069789,0.09257706655257167,3.0859022184190557,calm,0.0,0,external_brazil_pressure,0.2231120599105164,0.0,0.0,0.2231120599105164,0.1744848715477968,0.12302557667486039,0.022187248913798596
2020-12-28,0.0,0.0,0.20222522923958164,0.0,0.01724196725650658,0.022507071235692906,0.24197426773178113,8.065808924392705,calm,0.16666666666666666,1,external_brazil_pressure,1.0111261461979082,0.0,0.0,1.0111261461979082,0.0,0.11494644837671053,0.15004714157128604
2020-12-29,0.0,0.0,0.0,0.05249945825113569,0.10150954463928825,0.15560974339965866,0.30961874629008257,10.320624876336087,calm,0.16666666666666666,1,vix_pressure,1.0373982893310578,0.0,0.0,0.0,0.3499963883409046,0.676730297595255,1.0373982893310578
2020-12-30,0.0,0.0,0.09088962084968677,0.006091934538067852,0.0,0.0,0.09698155538775462,3.232718512925154,calm,0.0,0,external_brazil_pressure,0.4544481042484338,0.0,0.0,0.4544481042484338,0.04061289692045235,0.0,0.0
2020-12-31,0.0,0.0,0.133119569240101,0.0,0.0,0.001398321226377254,0.13451789046647825,4.483929682215941,calm,0.0,0,external_brazil_pressure,0.6655978462005049,0.0,0.0,0.6655978462005049,0.0,0.0,0.009322141509181694
2021-01-01,0.0,0.0,0.03839726877026551,0.028794871961695678,0.02010339300612438,0.005676820018359656,0.09297235375644522,3.099078458548174,calm,0.0,0,external_brazil_pressure,0.19198634385132754,0.0,0.0,0.19198634385132754,0.1919658130779712,0.1340226200408292,0.03784546678906437
2021-01-04,0.0,0.0,0.041573863143141605,0.23207820319862743,0.01673762090606464,0.42288067854817796,0.7132703657960116,23.775678859867053,fragile,0.3333333333333333,2,vix_pressure,2.81920452365452,0.0,0.0,0.20786931571570802,1.5471880213241829,0.11158413937376428,2.81920452365452
2021-01-05,0.0,0.0,0.054542947551382226,0.0,0.30671700977861516,0.0,0.3612599573299974,12.041998577666579,calm,0.16666666666666666,1,fx_pressure,2.0447800651907677,0.0,0.0,0.27271473775691113,0.0,2.0447800651907677,0.0
2021-01-06,0.0,0.0,0.17158662579576597,0.0,0.0,0.0,0.17158662579576597,5.7195541931922,calm,0.16666666666666666,1,external_brazil_pressure,0.8579331289788298,0.0,0.0,0.8579331289788298,0.0,0.0,0.0
2021-01-07,0.0,0.0,0.04283587688529823,0.0,0.08972261371107383,0.0,0.13255849059637206,4.418616353212402,calm,0.0,0,fx_pressure,0.5981507580738256,0.0,0.0,0.21417938442649115,0.0,0.5981507580738256,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.26578977758437394,0.0,0.26578977758437394,8.859659252812465,calm,0.16666666666666666,1,fx_pressure,1.771931850562493,0.0,0.0,0.0,0.0,1.771931850562493,0.0
2021-01-11,0.0,0.0,0.3885922232498312,0.12848351921483836,0.014915987698262263,0.2561843846101114,0.7881761147730433,26.272537159101443,fragile,0.5,3,external_brazil_pressure,1.942961116249156,0.0,0.0,1.942961116249156,0.8565567947655891,0.09943991798841509,1.7078958974007425
2021-01-12,0.0,0.0,0.0,0.019912552557188917,0.20357950215518827,0.0,0.22349205471237718,7.449735157079239,calm,0.16666666666666666,1,fx_pressure,1.3571966810345886,0.0,0.0,0.0,0.13275035038125946,1.3571966810345886,0.0
2021-01-13,0.0,0.0,0.30754394707426636,0.0,0.0,0.0,0.30754394707426636,10.251464902475545,calm,0.16666666666666666,1,external_brazil_pressure,1.5377197353713317,0.0,0.0,1.5377197353713317,0.0,0.0,0.0
2021-01-14,0.0,0.0,0.0,0.08380325709576564,0.0,0.10628863521884346,0.1900918923146091,6.33639641048697,calm,0.0,0,vix_pressure,0.7085909014589564,0.0,0.0,0.0,0.5586883806384376,0.0,0.7085909014589564
2021-01-15,0.0,0.006327585092605002,0.4506867792478659,0.14080504379855305,0.0,0.10456644914387549,0.7023858572828994,23.41286190942998,fragile,0.3333333333333333,2,external_brazil_pressure,2.253433896239329,0.0,0.04218390061736668,2.253433896239329,0.9387002919903538,0.0,0.6971096609591699
2021-01-18,0.0,0.0068952795039033355,0.027738962740789543,0.025052555953135346,0.24946050828908933,0.00081623118286724,0.3099635376697848,10.33211792232616,calm,0.16666666666666666,1,fx_pressure,1.6630700552605957,0.0,0.04596853002602224,0.1386948137039477,0.16701703968756898,1.6630700552605957,0.005441541219114933
2021-01-19,0.0,0.0,0.17618714432670746,0.0,0.019547431675240038,0.0,0.1957345760019475,6.524485866731583,calm,0.16666666666666666,1,external_brazil_pressure,0.8809357216335373,0.0,0.0,0.8809357216335373,0.0,0.13031621116826692,0.0
2021-01-20,0.0,0.0,0.18593748344218572,0.0,0.15822347477396048,0.0,0.34416095821614623,11.472031940538209,calm,0.3333333333333333,2,fx_pressure,1.0548231651597366,0.0,0.0,0.9296874172109285,0.0,1.0548231651597366,0.0
2021-01-21,0.0,0.0,0.23563846582700632,0.019098345645330538,0.0,0.0,0.25473681147233684,8.491227049077894,calm,0.16666666666666666,1,external_brazil_pressure,1.1781923291350316,0.0,0.0,1.1781923291350316,0.1273223043022036,0.0,0.0
2021-01-22,0.0,0.0,0.27220891213767495,0.09173580400283537,0.1505014902457234,0.0744722691193235,0.5889184755055572,19.63061585018524,fragile,0.3333333333333333,2,external_brazil_pressure,1.3610445606883748,0.0,0.0,1.3610445606883748,0.6115720266855692,1.0033432683048227,0.4964817941288234
2021-01-25,0.0,0.0,0.2295662221767672,0.0,0.27839029803978155,0.1644008378115534,0.6723573580281021,22.41191193427007,fragile,0.5,3,fx_pressure,1.8559353202652105,0.0,0.0,1.147831110883836,0.0,1.8559353202652105,1.096005585410356
2021-01-26,0.01785279296272951,0.0,0.0,0.07718139399687171,0.00902162843769935,0.0,0.10405581539730058,3.4685271799100192,calm,0.0,0,global_equity_pressure,0.5145426266458114,0.08926396481364754,0.0,0.0,0.5145426266458114,0.060144189584662326,0.0
2021-01-27,0.0617425357174376,0.0,0.0,0.44999999999999996,0.0,0.44999999999999996,0.9617425357174375,32.05808452391458,fragile,0.3333333333333333,2,global_equity_pressure,3.0,0.308712678587188,0.0,0.0,3.0,0.0,3.0
2021-01-28,0.0,0.08576023117183233,0.0,0.0,0.14474559779642396,0.0,0.23050582896825628,7.68352763227521,calm,0.16666666666666666,1,fx_pressure,0.9649706519761598,0.0,0.5717348744788823,0.0,0.0,0.9649706519761598,0.0
2021-01-29,0.10421965735488654,0.16594507868112943,0.20861125873794203,0.3767075195471246,0.06682271316715878,0.1360371280601535,1.058343355548395,35.27811185161316,stress,0.6666666666666666,4,global_equity_pressure,2.5113834636474976,0.5210982867744327,1.1063005245408628,1.04305629368971,2.5113834636474976,0.4454847544477252,0.90691418706769
2021-02-01,0.024961065319866887,0.20221545900945775,0.0,0.0,0.06037666409980951,0.0,0.28755318842913413,9.585106280971138,calm,0.16666666666666666,1,brazil_vol_pressure,1.3481030600630517,0.12480532659933442,1.3481030600630517,0.0,0.0,0.4025110939987301,0.0
2021-02-02,0.0026606005442603212,0.1956279257101792,0.0,0.0,0.0,0.0,0.19828852625443952,6.609617541814651,calm,0.16666666666666666,1,brazil_vol_pressure,1.3041861714011946,0.013303002721301605,1.3041861714011946,0.0,0.0,0.0,0.0
2021-02-03,0.0,0.2013419606386149,0.0,0.012539915504504609,0.0,0.0,0.21388187614311951,7.129395871437318,calm,0.16666666666666666,1,brazil_vol_pressure,1.342279737590766,0.0,1.342279737590766,0.0,0.0835994366966974,0.0,0.0
2021-02-04,0.0,0.2020814227384652,0.3127120054282839,0.0,0.0,0.0,0.5147934281667491,17.159780938891636,fragile,0.3333333333333333,2,external_brazil_pressure,1.5635600271414194,0.0,1.3472094849231013,1.5635600271414194,0.0,0.0,0.0
2021-02-05,0.0,0.13484534857593822,0.0,0.0,0.17875744582560943,0.0,0.31360279440154765,10.453426480051588,calm,0.3333333333333333,2,fx_pressure,1.191716305504063,0.0,0.8989689905062548,0.0,0.0,1.191716305504063,0.0
2021-02-08,0.0,0.11294768120173632,0.07961505192890793,0.0,0.0,0.022229766555260717,0.21479249968590497,7.159749989530166,calm,0.16666666666666666,1,brazil_vol_pressure,0.7529845413449088,0.0,0.7529845413449088,0.3980752596445396,0.0,0.0,0.14819844370173813
2021-02-09,0.0,0.10346850777961016,0.08807874049900634,0.04342099245054853,0.0,0.02474888798005619,0.2597171287092212,8.657237623640707,calm,0.0,0,brazil_vol_pressure,0.6897900518640677,0.0,0.6897900518640677,0.4403937024950317,0.2894732830036569,0.0,0.16499258653370794
2021-02-10,0.052918296199640814,0.10536343917697298,0.10470192897852255,0.03562259572025634,0.032841682804250386,0.019844862279758357,0.3512928051594014,11.709760171980047,calm,0.0,0,brazil_vol_pressure,0.7024229278464865,0.26459148099820406,0.7024229278464865,0.5235096448926128,0.2374839714683756,0.21894455202833593,0.1322990818650557
2021-02-11,0.008909323028159237,0.0979125055181869,0.0,0.0,0.022124608987218186,0.0,0.12894643753356433,4.298214584452144,calm,0.0,0,brazil_vol_pressure,0.6527500367879127,0.044546615140796185,0.6527500367879127,0.0,0.0,0.14749739324812125,0.0
2021-02-12,0.007320643707975737,0.09070825051383916,0.03858347166504173,0.0,0.0,0.0,0.13661236588685663,4.553745529561888,calm,0.0,0,brazil_vol_pressure,0.6047216700922611,0.03660321853987868,0.6047216700922611,0.19291735832520865,0.0,0.0,0.0
2021-02-15,0.015570053586953942,0.046940559132693925,0.004359606471322891,0.03227500019168836,0.005564561724397063,0.0,0.10470978110705617,3.4903260369018723,calm,0.0,0,brazil_vol_pressure,0.3129370608846262,0.0778502679347697,0.3129370608846262,0.02179803235661445,0.21516666794458905,0.03709707816264709,0.0
2021-02-16,0.02372922852381232,0.04771616172040976,0.0,0.04773849120670739,0.0,0.10641753813791832,0.2256014195888478,7.520047319628261,calm,0.0,0,vix_pressure,0.7094502542527888,0.1186461426190616,0.31810774480273174,0.0,0.31825660804471595,0.0,0.7094502542527888
2021-02-17,0.0,0.05638742949691039,0.04804754434841928,0.028664096021164417,0.00010819910381722257,0.0,0.13320726897031132,4.440242299010377,calm,0.0,0,brazil_vol_pressure,0.3759161966460693,0.0,0.3759161966460693,0.24023772174209637,0.19109397347442947,0.0007213273587814838,0.0
2021-02-18,0.07222057211842454,0.06933076105969047,0.12824418930520953,0.11434838291294999,0.10139955578919396,0.06244552478117516,0.5479889859666437,18.266299532221456,fragile,0.16666666666666666,1,global_equity_pressure,0.762322552753,0.3611028605921227,0.4622050737312698,0.6412209465260477,0.762322552753,0.6759970385946265,0.41630349854116777
2021-02-19,0.1319740609306004,0.06562940589206327,0.0,0.0611448852879313,0.04082706863296026,0.0,0.29957542074355525,9.985847358118509,calm,0.0,0,brazil_drawdown_pressure,0.659870304653002,0.659870304653002,0.4375293726137552,0.0,0.40763256858620867,0.2721804575530684,0.0
2021-02-22,0.49953896245777857,0.28300304980986307,0.5968926629666035,0.1783948071948498,0.0,0.08579844604049787,1.643627928469593,54.78759761565309,extreme_stress,0.6666666666666666,4,external_brazil_pressure,2.9844633148330173,2.4976948122888927,1.8866869987324204,2.9844633148330173,1.189298714632332,0.0,0.5719896402699858
2021-02-23,0.33101685063391995,0.31829419814709614,0.0,0.0,0.20597244508148707,0.0,0.8552834938625031,28.50944979541677,fragile,0.5,3,brazil_vol_pressure,2.121961320980641,1.6550842531695995,2.121961320980641,0.0,0.0,1.3731496338765805,0.0
2021-02-24,0.28482005719773457,0.30236974162364516,0.0023692007853573106,0.0,0.0,0.0,0.589558999606737,19.6519666535579,fragile,0.3333333333333333,2,brazil_vol_pressure,2.0157982774909677,1.4241002859886729,2.0157982774909677,0.011846003926786553,0.0,0.0,0.0
2021-02-25,0.5316870200585753,0.3596582423259956,0.26698411050037707,0.44999999999999996,0.0,0.44999999999999996,2.058329372884948,68.61097909616493,extreme_stress,0.8333333333333334,5,global_equity_pressure,3.0,2.658435100292876,2.3977216155066374,1.3349205525018852,3.0,0.0,3.0
2021-02-26,0.6000000000000001,0.2820571178015642,0.3009503294034194,0.1089268289121833,0.2995986003964337,0.0,1.591532876513601,53.0510958837867,extreme_stress,0.6666666666666666,4,brazil_drawdown_pressure,3.0,3.0,1.8803807853437615,1.504751647017097,0.7261788594145554,1.9973240026428916,0.0
2021-03-01,0.5473203199869239,0.2063913883274471,0.26340955350751877,0.0,0.1560867956381389,0.0,1.1732080574600285,39.10693524866762,stress,0.6666666666666666,4,brazil_drawdown_pressure,2.736601599934619,2.736601599934619,1.3759425888496475,1.3170477675375938,0.0,1.0405786375875927,0.0
2021-03-02,0.4363344295051621,0.1771822954718416,0.0,0.15128913092814536,0.08757995186607072,0.03301417144597017,0.8853999792171899,29.513332640572997,fragile,0.5,3,brazil_drawdown_pressure,2.1816721475258105,2.1816721475258105,1.1812153031456107,0.0,1.0085942061876358,0.5838663457738048,0.22009447630646783
2021-03-03,0.43165160666084523,0.16549555386308298,0.0,0.23605843937439297,0.062348095758428715,0.12861100108399673,1.0241646967407467,34.138823224691556,stress,0.6666666666666666,4,brazil_drawdown_pressure,2.158258033304226,2.158258033304226,1.1033036924205533,0.0,1.5737229291626198,0.4156539717228581,0.8574066738933116
2021-03-04,0.3433067599000632,0.1627029179379558,0.0,0.2148639050099448,0.0,0.08066301735512356,0.8015366002030874,26.717886673436247,fragile,0.5,3,brazil_drawdown_pressure,1.7165337995003158,1.7165337995003158,1.084686119586372,0.0,1.432426033399632,0.0,0.5377534490341571
2021-03-05,0.215650581061924,0.19598332023195064,0.0,0.0,0.10088408428623308,0.0,0.5125179855801077,17.08393285267026,fragile,0.3333333333333333,2,brazil_vol_pressure,1.3065554682130043,1.07825290530962,1.3065554682130043,0.0,0.0,0.6725605619082206,0.0
2021-03-08,0.47369213163373325,0.31210069484696834,0.5282023926681755,0.0936027066886899,0.02771382523511586,0.032883613453067895,1.4681953645257508,48.93984548419169,stress,0.5,3,external_brazil_pressure,2.6410119633408775,2.368460658168666,2.080671298979789,2.6410119633408775,0.6240180445912661,0.18475883490077238,0.21922408968711932
2021-03-09,0.3661584109201786,0.31922425083799655,0.040501245069319236,0.0,0.3974654508434848,0.0,1.123349357670979,37.44497858903264,stress,0.5,3,fx_pressure,2.6497696722898985,1.830792054600893,2.1281616722533103,0.20250622534659618,0.0,2.6497696722898985,0.0
2021-03-10,0.2870085973149179,0.3162053102639318,0.0,0.0,0.0,0.0,0.6032139075788496,20.107130252628323,fragile,0.3333333333333333,2,brazil_vol_pressure,2.1080354017595453,1.4350429865745895,2.1080354017595453,0.0,0.0,0.0,0.0
2021-03-11,0.196337380913801,0.3150302875134949,0.0,0.0,0.0,0.0,0.5113676684272959,17.04558894757653,fragile,0.3333333333333333,2,brazil_vol_pressure,2.1002019167566326,0.981686904569005,2.1002019167566326,0.0,0.0,0.0,0.0
2021-03-12,0.22508909307767905,0.29695950971416185,0.10464649003824783,0.0,0.0,0.0,0.6266950928300887,20.889836427669625,fragile,0.3333333333333333,2,brazil_vol_pressure,1.9797300647610792,1.1254454653883952,1.9797300647610792,0.5232324501912391,0.0,0.0,0.0
2021-03-15,0.1741055861631779,0.2885665689172972,0.10946417825668005,0.0,0.0,0.0,0.5721363333371552,19.071211111238505,fragile,0.3333333333333333,2,brazil_vol_pressure,1.923777126115315,0.8705279308158894,1.923777126115315,0.5473208912834002,0.0,0.0,0.0
2021-03-16,0.21218482551555679,0.2788939072588296,0.0,0.0380821628205079,0.24954166445449538,0.0,0.7787025600493898,25.956752001646326,fragile,0.5,3,brazil_vol_pressure,1.859292715058864,1.0609241275777839,1.859292715058864,0.0,0.25388108547005267,1.6636110963633026,0.0
2021-03-17,0.09867461591592895,0.2902538777834574,0.0,0.0,0.0,0.0,0.38892849369938637,12.964283123312878,calm,0.16666666666666666,1,brazil_vol_pressure,1.935025851889716,0.4933730795796447,1.935025851889716,0.0,0.0,0.0,0.0
2021-03-18,0.16596626171971515,0.2807124608625665,0.0,0.24781962252244377,0.0,0.15647363383689694,0.8509719789416225,28.365732631387413,fragile,0.6666666666666666,4,brazil_vol_pressure,1.8714164057504437,0.8298313085985757,1.8714164057504437,0.0,1.6521308168162918,0.0,1.0431575589126463
2021-03-19,0.10633001640482412,0.2715263337942545,0.0,0.04579942974832484,0.0,0.0,0.42365577994740344,14.121859331580113,calm,0.16666666666666666,1,brazil_vol_pressure,1.8101755586283634,0.5316500820241206,1.8101755586283634,0.0,0.305329531655499,0.0,0.0
2021-03-22,0.14831209215275326,0.26231411857109016,0.21156287937908402,0.0,0.0,0.0,0.6221890901029274,20.739636336764246,fragile,0.3333333333333333,2,brazil_vol_pressure,1.7487607904739344,0.7415604607637662,1.7487607904739344,1.0578143968954201,0.0,0.0,0.0
